CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster,recency_weight,frequency_multiplier,estimated_ltv,estimated_ltv_rank_pct,value_tier
15581,2011-08-11 09:38:00,13,3679.9700000000003,120.0,111,Loyal,3,1,1,311,5,1,-1,0.6299605249474366,3.6390573296152584,8436.193099821972,0.8812816966343937,High Value
15582,2011-11-15 09:55:00,3,682.9100000000001,24.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9117224885582168,2.386294361119891,1485.76510593887,0.5698478561549101,Mid Value
15584,2011-11-16 10:55:00,4,725.11,23.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9152401341861904,2.6094379124341005,1731.7528800704351,0.5993545412632549,Mid Value
15585,2011-06-16 08:38:00,1,455.3,176.0,100,Hibernating,4,4,3,443,11,0,0,0.5077612562521375,1.6931471805599454,391.4280297983279,0.28400184416781926,Low Value
15587,2011-10-20 13:37:00,4,913.6800000000001,49.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8280431057900104,2.6094379124341005,1974.2131124041334,0.6267865375749193,Mid Value
15589,2011-03-29 09:54:00,3,478.53000000000003,255.0,100,Hibernating,4,2,3,423,9,0,0,0.3745767692191704,2.386294361119891,427.73424731789675,0.3003688335638543,Low Value
15592,2011-10-24 08:59:00,1,388.58,46.0,000,New/Low Activity,2,4,3,243,9,1,0,0.837664503225156,1.6931471805599454,551.1188530429348,0.35408022130013833,Mid Value
15593,2011-09-30 11:46:00,1,199.8,70.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7637175654573216,1.6931471805599454,258.3586312910943,0.20216689718764408,Low Value
15594,2011-11-24 08:53:00,5,1771.78,15.0,010,Regular,1,2,1,121,4,1,0,0.9438743126816935,2.791759469228055,4668.764413526063,0.7869986168741355,High Value
15596,2011-08-31 10:55:00,5,1406.59,100.0,110,Potential Loyalist,3,2,2,322,7,1,0,0.6803950000871885,2.791759469228055,2671.816557656959,0.6892577224527432,High Value
15597,2011-11-04 13:26:00,1,324.57,34.0,000,New/Low Activity,2,4,3,243,9,1,0,0.8772811111231658,1.6931471805599454,482.10525555628396,0.3259566620562471,Low Value
15598,2011-10-17 16:04:00,1,240.68,52.0,000,New/Low Activity,3,4,4,344,11,1,0,0.8185322195299817,1.6931471805599454,333.5573336801114,0.2540341171046565,Low Value
15599,2011-11-13 11:44:00,2,761.74,26.0,000,New/Low Activity,2,3,2,232,7,1,0,0.9047277046327152,2.09861228866811,1446.2949263801213,0.5627017058552328,Mid Value
15601,2011-11-28 15:15:00,14,6776.56,10.0,011,High Value,1,1,1,111,3,1,0,0.9622238368941451,3.70805020110221,24178.591867522442,0.9621945597049332,High Value
15602,2011-12-01 14:14:00,9,1297.8700000000001,7.0,010,Regular,1,1,2,112,4,1,0,0.9734043393240235,3.302585092994046,4172.328439752529,0.7701705855232827,High Value
15603,2011-09-22 10:04:00,1,48.480000000000004,78.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7405487761432822,1.6931471805599454,60.78703934966677,0.025587828492392807,Low Value
15604,2011-10-18 14:47:00,1,216.39,51.0,000,New/Low Activity,3,4,4,344,11,1,0,0.8216903145857903,1.6931471805599454,301.05099474719805,0.23443983402489627,Low Value
15605,2011-11-03 14:17:00,5,1198.23,35.0,010,Regular,2,2,2,222,6,1,0,0.873909357689527,2.791759469228055,2923.3753213295927,0.7053941908713693,High Value
15606,2011-10-09 15:47:00,9,2920.16,60.0,011,High Value,3,1,1,311,5,1,0,0.7937005259840998,3.302585092994046,7654.5088963806,0.8651452282157677,High Value
15607,2011-01-07 12:44:00,1,104.76,336.0,100,Hibernating,4,4,4,444,12,0,0,0.2742062449236565,1.6931471805599454,48.63708553354772,0.01590594744121715,Low Value
15608,2011-11-11 13:20:00,4,1093.68,27.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9012504626108302,2.6094379124341005,2572.069733274371,0.6816505301982481,High Value
15609,2011-06-08 13:00:00,1,298.48,183.0,100,Hibernating,4,4,4,444,12,0,0,0.494257010176448,1.6931471805599454,249.782947183529,0.1954817888427847,Low Value
15610,2011-10-19 10:36:00,1,112.46000000000001,51.0,000,New/Low Activity,3,4,4,344,11,1,0,0.8216903145857903,1.6931471805599454,156.45914723078653,0.11848778238819732,Low Value
15611,2011-11-30 12:36:00,13,1591.45,9.0,010,Regular,1,1,2,112,4,1,0,0.9659363289248456,3.6390573296152584,5594.102199200515,0.8162747810050714,High Value
15612,2011-11-03 14:52:00,2,195.15,35.0,000,New/Low Activity,2,3,4,234,9,1,0,0.873909357689527,2.09861228866811,357.9044983972972,0.26786537574919317,Low Value
15615,2011-11-29 14:42:00,23,10399.74,9.0,011,High Value,1,1,1,111,3,1,-1,0.9659363289248456,4.178053830347945,41970.58409010699,0.9808667588750576,High Value
15618,2011-11-07 08:34:00,4,776.851,32.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8840636953004919,2.6094379124341005,1792.124814888704,0.6060396496081143,Mid Value
15619,2011-11-29 08:14:00,1,336.40000000000003,10.0,000,New/Low Activity,1,4,3,143,8,1,0,0.9622238368941451,1.6931471805599454,548.0583643362467,0.35269709543568467,Mid Value
15620,2011-10-14 12:41:00,3,1553.18,56.0,000,New/Low Activity,3,2,2,322,7,1,0,0.8060207523233376,2.386294361119891,2987.3907239612913,0.7088520055325035,High Value
15621,2011-12-05 14:01:00,4,1293.03,3.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9885140203528962,2.6094379124341005,3335.3268724330314,0.7277547256800369,High Value
15622,2011-10-27 16:44:00,9,3709.56,42.0,011,High Value,2,1,1,211,4,1,0,0.8506671609508557,3.302585092994046,10421.640404513915,0.9034117104656524,High Value
15623,2011-07-21 17:26:00,1,301.03,140.0,100,Hibernating,3,4,4,344,11,0,0,0.5832645197880584,1.6931471805599454,297.28298241745625,0.2319041032733979,Low Value
15624,2011-08-15 11:38:00,4,588.13,116.0,100,Hibernating,3,2,3,323,8,1,0,0.6397390950731328,2.6094379124341005,981.8003725934058,0.47925311203319504,Mid Value
15625,2011-08-28 10:21:00,4,1534.26,103.0,100,Hibernating,3,2,2,322,7,1,0,0.6725799969641958,2.6094379124341005,2692.711824597603,0.6913324112494237,High Value
15626,2011-09-26 10:03:00,2,675.8,74.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7520439537809918,2.09861228866811,1066.580459987174,0.4983863531581374,Mid Value
15628,2011-12-05 10:24:00,9,2870.2400000000002,4.0,011,High Value,1,1,1,111,3,1,0,0.9847147529344312,3.302585092994046,9334.319742395004,0.8895804518211157,High Value
15630,2011-10-25 15:36:00,2,1186.35,44.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8441407967796914,2.09861228866811,2101.6477933800297,0.6413093591516829,Mid Value
15632,2011-11-24 09:51:00,8,3285.31,15.0,011,High Value,1,1,1,111,3,1,0,0.9438743126816935,3.1972245773362196,9914.336735363697,0.8971876440756109,High Value
15634,2011-11-22 16:28:00,1,243.55,16.0,000,New/Low Activity,1,4,4,144,9,1,0,0.940246614086162,1.6931471805599454,387.725731339077,0.28169663439372983,Low Value
15636,2011-09-11 11:17:00,2,724.76,89.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7098349699814569,2.09861228866811,1079.6520630100242,0.49976947902259106,Mid Value
15637,2011-10-18 08:28:00,1,223.36,52.0,000,New/Low Activity,3,4,4,344,11,1,0,0.8185322195299817,1.6931471805599454,309.5536232789999,0.2392807745504841,Low Value
15639,2011-07-28 14:30:00,1,425.32,133.0,100,Hibernating,3,4,3,343,10,1,0,0.5992006571422354,1.6931471805599454,431.5019850418016,0.30175195942830796,Low Value
15640,2011-12-05 14:35:00,15,12515.66,3.0,011,High Value,1,1,1,111,3,1,-1,0.9885140203528962,3.772588722239781,46674.11072418258,0.9829414476717381,High Value
15641,2011-08-26 14:04:00,4,1887.2,104.0,100,Hibernating,3,2,1,321,6,1,0,0.6699949944086782,2.6094379124341005,3299.4112728007944,0.7256800368833564,High Value
15643,2011-06-01 07:38:00,3,664.0,191.0,100,Hibernating,4,2,3,423,9,0,0,0.47926280675137956,2.386294361119891,759.3916564748852,0.42461964038727523,Mid Value
15644,2011-06-26 14:54:00,4,813.0,165.0,100,Hibernating,4,2,2,422,8,0,0,0.5297315471796477,2.6094379124341005,1123.811186672455,0.5092208390963577,Mid Value
15645,2011-11-21 11:55:00,1,612.01,18.0,000,New/Low Activity,2,4,3,243,9,1,0,0.9330329915368074,1.6931471805599454,966.8302511636434,0.47533425541724295,Mid Value
15646,2011-07-05 09:53:00,3,447.64000000000004,157.0,100,Hibernating,4,2,3,423,9,0,0,0.5463047142754377,2.386294361119891,583.5631371003669,0.36698939603503916,Mid Value
15648,2011-05-19 15:53:00,2,657.35,203.0,100,Hibernating,4,3,3,433,10,0,0,0.4576200670930952,2.09861228866811,631.2973107808702,0.38381742738589214,Mid Value
15649,2011-01-07 13:34:00,2,816.0,335.0,100,Hibernating,4,3,2,432,9,0,0,0.2752641988632858,2.09861228866811,471.38102957773714,0.32226832641770403,Low Value
15651,2011-11-03 08:41:00,3,646.3,36.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8705505632961241,2.386294361119891,1342.6170925401614,0.5465652374366067,Mid Value
15652,2011-09-09 14:22:00,1,337.74,90.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7071067811865476,1.6931471805599454,404.3544369654782,0.2888427846934071,Low Value
15653,2011-09-08 10:49:00,2,877.4399999999999,92.0,100,Hibernating,3,3,2,332,8,1,0,0.7016818199634473,2.09861228866811,1292.0813705863768,0.5384970032272937,Mid Value
15654,2011-11-30 13:08:00,2,922.53,8.0,000,New/Low Activity,1,3,2,132,6,1,0,0.969663144646718,2.09861228866811,1877.2996478140292,0.6166436145689258,Mid Value
15655,2011-04-10 15:25:00,1,560.67,242.0,100,Hibernating,4,4,3,443,11,0,0,0.39380560644880985,1.6931471805599454,373.8384137296068,0.27593360995850624,Low Value
15656,2011-10-25 14:56:00,4,748.5,44.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8441407967796914,2.6094379124341005,1648.7456494141186,0.5901337021668972,Mid Value
15657,2011-11-17 12:19:00,1,30.0,22.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9187713517408406,1.6931471805599454,46.66845371337762,0.01429230059935454,Low Value
15658,2011-06-02 15:22:00,5,1024.1000000000001,189.0,110,Potential Loyalist,4,2,2,422,8,0,0,0.48296816446242286,2.791759469228055,1380.825722283677,0.5527893038266483,Mid Value
15659,2011-10-27 09:23:00,1,306.45,43.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8473976959134202,1.6931471805599454,439.68496607137513,0.305901337021669,Low Value
15660,2011-11-14 16:58:00,9,1600.86,24.0,010,Regular,2,1,2,212,5,1,0,0.9117224885582168,3.302585092994046,4820.255254801389,0.7927616413093591,High Value
15661,2011-01-26 13:56:00,2,309.8,316.0,100,Hibernating,4,3,3,433,10,0,0,0.2961591252948842,2.09861228866811,192.54788108501415,0.15099124020285845,Low Value
15663,2011-08-25 15:50:00,1,138.14,105.0,100,Hibernating,3,4,4,344,11,1,0,0.6674199270850172,1.6931471805599454,156.10374877899702,0.1173351775011526,Low Value
15664,2011-10-20 10:57:00,1,386.43,50.0,000,New/Low Activity,2,4,3,243,9,1,0,0.8248605943353025,1.6931471805599454,539.692152873925,0.34923928077455046,Mid Value
15665,2011-06-24 14:57:00,2,2242.01,167.0,101,Promising,4,3,1,431,8,0,0,0.5256674182834713,2.09861228866811,2473.3228883557385,0.6717381281696634,High Value
15667,2011-10-31 10:56:00,1,301.32,39.0,000,New/Low Activity,2,4,4,244,10,1,0,0.86055143724433,1.6931471805599454,439.0353650255139,0.3054402950668511,Low Value
15668,2011-05-06 10:39:00,1,76.32000000000001,217.0,100,Hibernating,4,4,4,444,12,0,0,0.4336023390680082,1.6931471805599454,56.03052474358757,0.021668971876440755,Low Value
15669,2011-10-30 16:03:00,4,684.34,39.0,000,New/Low Activity,2,2,2,222,6,1,0,0.86055143724433,2.6094379124341005,1536.7234823120077,0.5772245274319963,Mid Value
15670,2011-02-16 10:50:00,1,173.05,296.0,100,Hibernating,4,4,4,444,12,0,0,0.31986954753656643,1.6931471805599454,93.7214958137524,0.05832180728446289,Low Value
15671,2011-11-21 12:43:00,7,2657.13,18.0,011,High Value,2,1,1,211,4,1,0,0.9330329915368074,3.0794415416798357,7634.520530374358,0.8642231443061319,High Value
15673,2011-09-12 16:12:00,4,2881.02,87.0,001,At Risk - High Value,3,2,1,321,6,1,0,0.7153229662176293,2.6094379124341005,5377.6856216123615,0.8082065467957584,High Value
15674,2011-09-27 15:17:00,5,2446.6,72.0,011,High Value,3,2,1,321,6,1,0,0.7578582832551991,2.791759469228055,5176.413617264741,0.8024435223605348,High Value
15675,2011-09-19 13:48:00,3,323.69,80.0,000,New/Low Activity,3,2,3,323,8,1,0,0.7348672461377994,2.386294361119891,567.6258802988826,0.3619179345320424,Mid Value
15676,2011-11-21 12:40:00,3,3435.76,18.0,001,At Risk - High Value,2,2,1,221,5,1,0,0.9330329915368074,2.386294361119891,7649.6899771705675,0.8649147072383587,High Value
15677,2011-10-21 15:36:00,1,657.23,48.0,000,New/Low Activity,2,4,3,243,9,1,0,0.8312378961427878,1.6931471805599454,924.990825713336,0.46426924850161366,Mid Value
15678,2011-10-18 09:25:00,1,352.7,52.0,000,New/Low Activity,3,4,3,343,10,1,0,0.8185322195299817,1.6931471805599454,488.8053497963075,0.33033656062701705,Low Value
15679,2011-11-15 16:19:00,4,781.28,23.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9152401341861904,2.6094379124341005,1865.9015737494028,0.6152604887044721,Mid Value
15680,2011-11-30 13:46:00,3,1333.68,8.0,000,New/Low Activity,1,2,2,122,5,1,0,0.969663144646718,2.386294361119891,3086.0044115956675,0.7164591977869986,High Value
15681,2011-11-14 16:30:00,5,1426.16,24.0,010,Regular,2,2,2,222,6,1,0,0.9117224885582168,2.791759469228055,3630.0191537785695,0.7420470262793915,High Value
15683,2011-08-14 12:56:00,1,193.75,116.0,100,Hibernating,3,4,4,344,11,1,0,0.6397390950731328,1.6931471805599454,209.86466124142757,0.16758875057630243,Low Value
15687,2011-12-01 08:33:00,9,2993.1,8.0,011,High Value,1,1,1,111,3,1,0,0.969663144646718,3.302585092994046,9585.088614385462,0.8930382664822499,High Value
15689,2011-08-12 09:37:00,2,254.1,119.0,100,Hibernating,3,3,4,334,10,1,0,0.6323910648476662,2.09861228866811,337.22720398903215,0.2556477639465191,Low Value
15690,2011-12-05 15:59:00,2,239.76,3.0,000,New/Low Activity,1,3,4,134,8,1,0,0.9885140203528962,2.09861228866811,497.3839591110414,0.334716459197787,Mid Value
15691,2011-04-01 15:13:00,1,136.8,251.0,100,Hibernating,4,4,4,444,12,0,0,0.3803911418031859,1.6931471805599454,88.10716028995304,0.05532503457814661,Low Value
15692,2011-11-11 14:12:00,1,191.04,27.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9012504626108302,1.6931471805599454,291.5174268190338,0.22775472568003688,Low Value
15694,2011-12-09 09:44:00,14,6479.4,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.70805020110221,24025.94047302166,0.9617335177501153,High Value
15695,2011-03-18 08:32:00,2,409.98,266.0,100,Hibernating,4,3,3,433,10,0,0,0.3590414275196867,2.09861228866811,308.9153185178009,0.23905025357307516,Low Value
15696,2011-11-06 14:02:00,8,2736.46,32.0,011,High Value,2,1,1,211,4,1,0,0.8840636953004919,3.1972245773362196,7734.741490636537,0.867680958967266,High Value
15699,2011-11-22 08:26:00,1,309.65,17.0,000,New/Low Activity,1,4,3,143,8,1,0,0.9366328582337723,1.6931471805599454,491.06070772377905,0.33148916551406177,Low Value
15700,2011-06-20 16:53:00,2,696.68,171.0,100,Hibernating,4,3,2,432,9,0,0,0.5176324619206888,2.09861228866811,756.8103432328064,0.4239280774550484,Mid Value
15701,2011-12-07 14:39:00,4,1542.14,1.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9961565872205752,2.6094379124341005,4008.6522334960637,0.7616413093591516,High Value
15703,2011-03-20 10:51:00,1,211.5,264.0,100,Hibernating,4,4,4,444,12,0,0,0.36181730936009454,1.6931471805599454,129.56700595220545,0.09336099585062241,Low Value
15704,2011-07-22 13:35:00,4,2293.62,139.0,101,Promising,3,2,1,321,6,1,0,0.5855148952188861,2.6094379124341005,3504.3411843154863,0.7362840018441679,High Value
15705,2011-05-22 15:37:00,1,143.1,200.0,100,Hibernating,4,4,4,444,12,0,0,0.4629373561436452,1.6931471805599454,112.16479645219285,0.07630244352236054,Low Value
15706,2011-10-07 10:09:00,4,1060.56,63.0,000,New/Low Activity,3,2,2,322,7,1,0,0.7845840978967508,2.6094379124341005,2171.3094011320754,0.6468418626094975,Mid Value
15707,2011-11-04 14:35:00,4,945.58,34.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8772811111231658,2.6094379124341005,2164.631750852523,0.6463808206546796,Mid Value
15708,2011-10-30 10:54:00,7,3364.2400000000002,40.0,011,High Value,2,1,1,211,4,1,0,0.8572439828530728,3.0794415416798357,8881.030870817835,0.8847395112955279,High Value
15709,2011-03-01 10:38:00,1,133.25,283.0,100,Hibernating,4,4,4,444,12,0,0,0.33628999848209795,1.6931471805599454,75.87101266549796,0.04149377593360996,Low Value
15712,2011-11-30 14:09:00,5,1072.3600000000001,8.0,010,Regular,1,2,2,122,5,1,0,0.969663144646718,2.791759469228055,2902.9495810387816,0.7037805440295067,High Value
15713,2011-07-19 13:34:00,2,356.7,142.0,100,Hibernating,4,3,3,433,10,0,0,0.5787896830493259,2.09861228866811,433.26748893796344,0.3029045643153527,Low Value
15714,2011-11-28 11:26:00,2,330.88,11.0,000,New/Low Activity,1,3,3,133,7,1,0,0.958525613502759,2.09861228866811,665.5894831907297,0.39396035039188565,Mid Value
15716,2011-07-17 11:59:00,4,1118.81,145.0,100,Hibernating,4,2,2,422,8,1,0,0.5721417165298677,2.6094379124341005,1670.3478485051262,0.5931304748732135,Mid Value
15717,2011-04-19 13:21:00,1,150.3,233.0,100,Hibernating,4,4,4,444,12,0,0,0.4076931311685346,1.6931471805599454,103.74975667842057,0.06754264638082065,Low Value
15719,2011-11-07 12:29:00,13,5045.61,32.0,011,High Value,2,1,1,211,4,1,0,0.8840636953004919,3.6390573296152584,16232.526948977214,0.9391424619640387,High Value
15720,2011-11-15 14:48:00,1,598.73,23.0,000,New/Low Activity,2,4,3,243,9,1,0,0.9152401341861904,1.6931471805599454,927.8137135986221,0.4654218533886584,Mid Value
15721,2011-11-28 12:14:00,1,507.08,11.0,000,New/Low Activity,1,4,3,143,8,1,0,0.958525613502759,1.6931471805599454,822.9527785735206,0.4426002766251729,Mid Value
15722,2011-11-04 11:43:00,5,2222.56,35.0,011,High Value,2,2,1,221,5,1,0,0.873909357689527,2.791759469228055,5422.479035055289,0.81005071461503,High Value
15723,2010-12-10 11:12:00,1,203.1,364.0,100,Hibernating,4,4,4,444,12,0,0,0.24617868823360783,1.6931471805599454,84.65548231021548,0.05232826187183034,Low Value
15724,2011-05-22 14:40:00,2,218.25,200.0,100,Hibernating,4,3,4,434,11,0,0,0.4629373561436452,2.09861228866811,212.0355548441959,0.16874135546334718,Low Value
15725,2011-11-24 14:51:00,1,415.25,14.0,000,New/Low Activity,1,4,3,143,8,1,0,0.9475160078148386,1.6931471805599454,666.1789547386421,0.3946519133241125,Mid Value
15727,2011-11-23 12:36:00,7,5178.96,16.0,011,High Value,1,1,1,111,3,1,0,0.940246614086162,3.0794415416798357,14995.339369252857,0.933840479483633,High Value
15729,2011-05-11 12:36:00,1,85.0,212.0,100,Hibernating,4,4,4,444,12,0,0,0.44203184765024595,1.6931471805599454,63.616123008170966,0.02789303826648225,Low Value
15730,2011-10-05 12:31:00,3,1120.88,65.0,000,New/Low Activity,3,2,2,322,7,1,0,0.7785647265364468,2.386294361119891,2082.4657091675626,0.6390041493775933,Mid Value
15732,2011-05-11 14:24:00,2,294.12,211.0,100,Hibernating,4,3,4,434,11,0,0,0.4437373133109328,2.09861228866811,273.89412603397767,0.21415398801290916,Low Value
15733,2011-03-02 09:05:00,1,162.3,282.0,100,Hibernating,4,4,4,444,12,0,0,0.3375874865420475,1.6931471805599454,92.76829435732908,0.05763024435223606,Low Value
15734,2011-08-17 10:50:00,2,1339.45,114.0,100,Hibernating,3,3,2,332,8,1,0,0.6446851542197896,2.09861228866811,1812.2010912336796,0.6090364223144306,Mid Value
15737,2011-11-25 11:21:00,8,1205.1200000000001,14.0,010,Regular,1,1,2,112,4,1,0,0.9475160078148386,3.1972245773362196,3650.8163990402572,0.7434301521438451,High Value
15738,2011-11-21 08:26:00,16,4812.42,18.0,011,High Value,2,1,1,211,4,1,0,0.9330329915368074,3.833213344056216,17211.689975556146,0.9426002766251729,High Value
15739,2011-10-04 13:42:00,1,449.12,65.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7785647265364468,1.6931471805599454,592.04106451735,0.37136929460580914,Mid Value
15740,2011-10-21 14:29:00,1,154.88,48.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8312378961427878,1.6931471805599454,217.97936656342753,0.1731212540341171,Low Value
15743,2011-11-23 17:19:00,4,784.46,15.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9438743126816935,2.6094379124341005,1932.110401661482,0.6210235131396957,Mid Value
15744,2011-09-23 09:52:00,1,34.8,77.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7434059922341357,1.6931471805599454,43.802612439738326,0.012217611802674043,Low Value
15745,2011-11-20 13:45:00,4,1094.59,18.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9330329915368074,2.6094379124341005,2664.989145945122,0.6883356385431074,High Value
15746,2011-07-28 15:21:00,1,196.88,133.0,100,Hibernating,3,4,4,344,11,1,0,0.5992006571422354,1.6931471805599454,199.7416317479307,0.1574458275703089,Low Value
15747,2011-11-27 12:26:00,3,974.04,12.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9548416039104165,2.386294361119891,2219.3824149849793,0.6526048870447211,Mid Value
15748,2011-10-30 12:51:00,1,149.31,39.0,000,New/Low Activity,2,4,4,244,10,1,0,0.86055143724433,1.6931471805599454,217.55067818916598,0.1726602120792992,Low Value
15749,2011-04-18 13:20:00,3,44534.3,234.0,101,Promising,4,2,1,421,7,0,-1,0.4061261981781178,2.386294361119891,43159.82260671174,0.9815583218072844,High Value
15750,2011-12-07 12:34:00,8,2465.48,2.0,011,High Value,1,1,1,111,3,1,0,0.9923279462629435,3.1972245773362196,7822.216804717028,0.8697556477639465,High Value
15752,2011-10-31 11:37:00,7,2637.38,39.0,011,High Value,2,1,1,211,4,1,0,0.86055143724433,3.0794415416798357,6989.104062997684,0.8524665744582757,High Value
15753,2011-02-08 12:41:00,1,79.2,304.0,100,Hibernating,4,4,4,444,12,0,0,0.3101657113410298,1.6931471805599454,41.59237101334402,0.011065006915629323,Low Value
15754,2011-10-19 14:40:00,3,458.57,50.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8248605943353025,2.386294361119891,902.6309300227631,0.45850622406639,Mid Value
15755,2011-11-29 14:57:00,6,2364.25,9.0,011,High Value,1,1,1,111,3,1,0,0.9659363289248456,2.9459101490553135,6727.619094888968,0.8464730290456431,High Value
15756,2011-10-09 13:30:00,4,532.96,60.0,000,New/Low Activity,3,2,3,323,8,1,0,0.7937005259840998,2.6094379124341005,1103.819981360673,0.5048409405255878,Mid Value
15757,2011-10-05 12:14:00,2,714.42,65.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7785647265364468,2.09861228866811,1167.2947691910063,0.5152143845089903,Mid Value
15758,2011-11-15 10:48:00,1,205.25,24.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9117224885582168,1.6931471805599454,316.8403940861044,0.24412171507607192,Low Value
15759,2011-05-05 15:13:00,3,253.04,217.0,100,Hibernating,4,2,4,424,10,0,0,0.4336023390680082,2.386294361119891,261.8212007343223,0.20608575380359612,Low Value
15762,2011-10-05 16:15:00,2,583.75,64.0,000,New/Low Activity,3,3,3,333,9,1,0,0.7815686173483609,2.09861228866811,957.4722984296934,0.47279852466574457,Mid Value
15763,2011-11-08 09:44:00,2,1086.92,31.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8874746266218656,2.09861228866811,2024.350628783157,0.6330106039649608,Mid Value
15764,2011-09-12 17:58:00,6,3279.97,87.0,011,High Value,3,1,1,311,5,1,0,0.7153229662176293,2.9459101490553135,6911.805951872217,0.851313969571231,High Value
15766,2011-10-06 17:03:00,1,315.06,63.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7845840978967508,1.6931471805599454,418.5308562600023,0.29575841401567543,Low Value
15768,2011-08-16 10:48:00,3,621.8299999999999,115.0,100,Hibernating,3,2,3,323,8,1,0,0.6422073630593558,2.386294361119891,952.9518689964162,0.4718764407561088,Mid Value
15769,2011-12-02 13:52:00,26,56252.72,6.0,011,High Value,1,1,1,111,3,2,-1,0.9771599684342459,4.295836866004329,236133.1574694702,0.995850622406639,High Value
15773,2011-12-04 12:48:00,1,635.6800000000001,5.0,000,New/Low Activity,1,4,3,143,8,1,0,0.980930087668915,1.6931471805599454,1055.7748569153716,0.4956201014292301,Mid Value
15774,2011-10-02 12:04:00,1,270.8,68.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7696221479334963,1.6931471805599454,352.87503072081995,0.2637159981558322,Low Value
15775,2011-04-08 12:56:00,1,104.9,244.0,100,Hibernating,4,4,4,444,12,0,0,0.39078430867418046,1.6931471805599454,69.40764626102552,0.033656062701705854,Low Value
15776,2011-07-29 13:46:00,1,241.62,132.0,100,Hibernating,3,4,4,344,11,1,0,0.6015125180410583,1.6931471805599454,246.0777015011237,0.19294605809128632,Low Value
15777,2011-04-12 16:43:00,4,1047.11,240.0,100,Hibernating,4,2,2,422,8,0,0,0.3968502629920499,2.6094379124341005,1084.3411707094099,0.5009220839096358,Mid Value
15780,2011-06-09 12:01:00,3,475.28000000000003,183.0,100,Hibernating,4,2,3,423,9,0,0,0.494257010176448,2.386294361119891,560.5655342163882,0.3586906408483172,Mid Value
15781,2011-11-14 14:57:00,3,345.46,24.0,000,New/Low Activity,2,2,3,223,7,1,0,0.9117224885582168,2.386294361119891,751.5959840940122,0.4218533886583679,Mid Value
15782,2011-11-30 10:49:00,3,2614.7400000000002,9.0,001,At Risk - High Value,1,2,1,121,4,1,0,0.9659363289248456,2.386294361119891,6026.997702812774,0.8271092669432918,High Value
15783,2011-11-29 09:50:00,1,246.3,10.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9622238368941451,1.6931471805599454,401.2686537931556,0.28769017980636236,Low Value
15785,2011-11-07 11:33:00,5,2328.9700000000003,32.0,011,High Value,2,2,1,221,5,1,0,0.8840636953004919,2.791759469228055,5748.115003132695,0.8201936376210235,High Value
15786,2011-10-24 14:13:00,3,4932.2,45.0,001,At Risk - High Value,2,2,1,221,5,1,0,0.8408964152537145,2.386294361119891,9897.082601871747,0.896957123098202,High Value
15787,2011-11-13 14:55:00,3,948.05,25.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9082183626944031,2.386294361119891,2054.686350787786,0.6357768556938681,Mid Value
15789,2010-12-16 14:35:00,1,351.3,357.0,100,Hibernating,4,4,3,443,11,0,0,0.25290486007548063,1.6931471805599454,150.42846947137036,0.111572153065929,Low Value
15790,2011-11-29 14:53:00,1,220.85,9.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9659363289248456,1.6931471805599454,361.1940733384274,0.2701705855232826,Low Value
